strike_0.8_maturity_30,strike_0.8_maturity_60,strike_0.8_maturity_90,strike_0.8_maturity_120,strike_0.8_maturity_150,strike_0.8_maturity_180,strike_0.8_maturity_360,strike_0.85_maturity_30,strike_0.85_maturity_60,strike_0.85_maturity_90,strike_0.85_maturity_120,strike_0.85_maturity_150,strike_0.85_maturity_180,strike_0.85_maturity_360,strike_0.9_maturity_30,strike_0.9_maturity_60,strike_0.9_maturity_90,strike_0.9_maturity_120,strike_0.9_maturity_150,strike_0.9_maturity_180,strike_0.9_maturity_360,strike_0.95_maturity_30,strike_0.95_maturity_60,strike_0.95_maturity_90,strike_0.95_maturity_120,strike_0.95_maturity_150,strike_0.95_maturity_180,strike_0.95_maturity_360,strike_1.0_maturity_30,strike_1.0_maturity_60,strike_1.0_maturity_90,strike_1.0_maturity_120,strike_1.0_maturity_150,strike_1.0_maturity_180,strike_1.0_maturity_360,strike_1.05_maturity_30,strike_1.05_maturity_60,strike_1.05_maturity_90,strike_1.05_maturity_120,strike_1.05_maturity_150,strike_1.05_maturity_180,strike_1.05_maturity_360,strike_1.1_maturity_30,strike_1.1_maturity_60,strike_1.1_maturity_90,strike_1.1_maturity_120,strike_1.1_maturity_150,strike_1.1_maturity_180,strike_1.1_maturity_360,strike_1.15_maturity_30,strike_1.15_maturity_60,strike_1.15_maturity_90,strike_1.15_maturity_120,strike_1.15_maturity_150,strike_1.15_maturity_180,strike_1.15_maturity_360,strike_1.2_maturity_30,strike_1.2_maturity_60,strike_1.2_maturity_90,strike_1.2_maturity_120,strike_1.2_maturity_150,strike_1.2_maturity_180,strike_1.2_maturity_360
0.24481096674196898,0.24268242860041225,0.2421505996291913,0.24030402179880048,0.24014709629694392,0.240317551527567,0.24129472238048807,0.23447215007279856,0.23281577747495288,0.23245362491977933,0.23152899849736658,0.2319651617350746,0.23235171738098193,0.23657375377818415,0.224473263710394,0.2235947678901686,0.22333652618012567,0.22320027913700904,0.22405226070996972,0.22547641722546263,0.2317458864117815,0.2148227479291431,0.21508465427168474,0.21446472860198995,0.21523013544641145,0.2166854420993057,0.21867907393657296,0.22759616546567302,0.20427391309671045,0.2064378830454424,0.20477122201456707,0.20483783889963078,0.20527087309285771,0.20532638660163038,0.2088366954993664,0.19687676454085973,0.19774585055468716,0.1950652548295947,0.19429653561890597,0.19280745650849324,0.19127053245955594,0.19078561877470737,0.19351064203308987,0.19274697689583473,0.18947767620731676,0.18888436533017314,0.18752932508697304,0.18635930539804602,0.1876809626487484,0.19042150059291488,0.18947033052987988,0.1857202204118717,0.1849422069926205,0.18359006261343383,0.18251589416445893,0.18471165877344253,0.18716661144001973,0.1865071964678117,0.18309919824134732,0.18212793490960805,0.18091776274545635,0.17964952870127288,0.1819306450221127
0.23944667539723719,0.2397258831211955,0.23990122075665007,0.23889974774771158,0.2396264554636673,0.24038394206770375,0.2497885084999281,0.23060205309192688,0.230838353818893,0.23107092954353523,0.23086759360267467,0.23212260864482803,0.23304416450707705,0.24528751654855988,0.22235006523196335,0.22241459483973922,0.22271233679770727,0.22325722816958243,0.224674196797857,0.22671555734227444,0.24074374445174557,0.21438544726650838,0.21458307801995802,0.21451777677415013,0.21590643716622912,0.21769264848290157,0.22031205261089212,0.23665036638344794,0.20592383463376973,0.20661958911647546,0.20566723256147795,0.20638924507857934,0.20747978041831866,0.2090344784537723,0.22482578853762752,0.20328188371091044,0.19887809788904454,0.197283731733723,0.19701936621086724,0.19694771768409755,0.19741066018524323,0.21195438041693396,0.19938913124749646,0.19413086008414857,0.1919750426012185,0.19189472586925296,0.1918852086425788,0.19264939542256482,0.2084082339263396,0.19571050157328773,0.19094940617295075,0.18837325403399915,0.18807755772332643,0.1880313157978539,0.1887973860918229,0.20498876917789427,0.19131700550885355,0.1880247102730318,0.1858226455951946,0.1853872402619715,0.1854415243650037,0.18587225352686812,0.20183368373886834
0.26447045770398014,0.26442141053907753,0.2643865070308864,0.2621581236304175,0.26206025667392124,0.26222489382290853,0.25912225797197347,0.2515219274212349,0.2517203566932534,0.2518764188706034,0.25114583920002054,0.2519278645625153,0.2522939732637849,0.253557118206543,0.23970674504664077,0.23977473278625747,0.24000275897188547,0.24055883809064452,0.24213357669857727,0.24397614821917873,0.24783604992368719,0.22836956035944414,0.2287535371995746,0.2285405764908907,0.23040377870802997,0.233081318404448,0.23591393815702102,0.24294737459361163,0.21557836082295298,0.2161213712908558,0.21358091921590067,0.21346869849602673,0.21374392724434144,0.21311685776759562,0.21670414851608777,0.21250984739555248,0.20279679607364978,0.197691927861444,0.1951006236043319,0.19155866572439267,0.18863183621106427,0.18930850859982642,0.20771964851314603,0.1969715267508674,0.1911241823301909,0.18880965113581552,0.18566017074544763,0.1832464703431807,0.18616979608051087,0.2044551619461078,0.19389776808870046,0.1871954094254758,0.18469926778511792,0.1817309018170966,0.1795744845513916,0.18299456220889118,0.19950905199716115,0.19121264901195578,0.1848965060460705,0.1821445898275482,0.17945398478060207,0.17691304982984732,0.17994093344191006
0.23894638973193472,0.2393221381922431,0.23861674257131277,0.2384179387821516,0.23861677649884244,0.2411082310615743,0.25362305793494283,0.23421008334781784,0.23422260436859965,0.23350145379367424,0.23333686339664958,0.23350060726873792,0.23601744088965093,0.24990965079774663,0.22999551419602565,0.22974884356383699,0.22908438514307397,0.22854062951389006,0.22869620299112767,0.2311484765411281,0.24610381345583088,0.2262613777588979,0.22563950118632428,0.22498501241340071,0.22420229841834233,0.2239087252073797,0.22626464349800118,0.24286666401642554,0.22448900374731875,0.22420226064028287,0.2253472521228911,0.2253211569623874,0.22456880244534225,0.2245708060694195,0.22624071352394287,0.22711994069447383,0.22301041709677352,0.22553084314659314,0.22613608497302204,0.22628029847310027,0.22373364615382094,0.21341670041743604,0.22168377797984729,0.21934341795096154,0.22182281139758167,0.22222421387118127,0.22229358087557274,0.21961919473306474,0.2107296568862005,0.21640047208420837,0.2150007325920704,0.21774539491810585,0.2182945437795227,0.21832330595183969,0.21561062830153213,0.2084419062503923,0.21147350239582507,0.2109383225573705,0.21368668330102739,0.21431997059755706,0.21446743662981968,0.2123107771322782,0.20632195417699092
0.23587819156275205,0.2389245234165656,0.23863132037048096,0.2393680866651706,0.24011774370009495,0.24315290792924418,0.262122524499636,0.234303067902261,0.23641633884837693,0.23591395747669766,0.23627254936381234,0.23674154257190416,0.23978496646957687,0.2589772851409487,0.2338438359389238,0.23449514036844005,0.23390918099355199,0.23341877638353395,0.23356873095380715,0.23618809920982686,0.25579456184970534,0.23405398732959867,0.23280643141517313,0.2323226651696432,0.2310847433884237,0.23014432146994965,0.23248361897440648,0.2529841635676344,0.23825524258881367,0.2351095752681981,0.23767441667157918,0.2379666233369564,0.23661012177757157,0.2373536910560055,0.24421760264929937,0.2527986461159118,0.23836363496015006,0.2436037832467839,0.24535659418757721,0.24663387130696912,0.24534250514911324,0.24037754396390346,0.24539508256149498,0.2356094043855043,0.24113905449355408,0.24255535173720713,0.24353820047462,0.24190906497543918,0.2374849960357898,0.23848752102239323,0.23092914335068002,0.23715613759264736,0.23882462531949047,0.23977320880221076,0.23796983309216374,0.2352256416296932,0.23151439606958002,0.22651207282990127,0.23260505437549442,0.23451023922645187,0.23555030476657782,0.2345457201217882,0.23317107823536803
0.2302322900985741,0.22993359390523396,0.22988305971420966,0.2270661542704941,0.2269500235085956,0.22548281943859205,0.2192865916692029,0.2181724696919182,0.21813285622689907,0.21817463609605567,0.21680309684068982,0.21763145039569562,0.21644719826456243,0.2142680694762818,0.20722629484394908,0.20695541632332362,0.20699873654717568,0.20713246065518767,0.20837994231401408,0.2090658921551014,0.20923342010783463,0.1965605381743676,0.19670262249031695,0.19610547980661788,0.1977998273307403,0.2000021387110982,0.20168352872831158,0.2047984730730361,0.18436580983830975,0.18490013390590918,0.18187237710569798,0.18210732474807093,0.18263499269099512,0.18302759455764134,0.1902545919108461,0.18361046924874797,0.17328433337312915,0.168235247743463,0.16661842964303006,0.16434600474789557,0.16391495803811745,0.17338717341953924,0.18005669421449846,0.16829081865304146,0.16237665750166722,0.16115380761816148,0.15908657692720088,0.15914683595799894,0.17002419346088524,0.17755352231938412,0.16617813699621367,0.15942165838648975,0.15783887390078813,0.1557936382313239,0.1559161028792025,0.16670584427620666,0.1732180467643991,0.16437327756231776,0.15814067189357217,0.15625920829224973,0.15437728912092885,0.15382386303187223,0.16368796535472335
0.2477449722749281,0.24827001636405796,0.24781673241623975,0.24613851871938047,0.24617454671551256,0.24928356111540537,0.25536032694415167,0.23498907063548077,0.23541718242565693,0.23531619077997978,0.23516233220413424,0.23588616772033338,0.23878467772258238,0.24987521326798606,0.22313108334783394,0.2234356818736595,0.2237269921675348,0.2246718489964258,0.22609893331190078,0.23025684863905987,0.2442506917605817,0.2118664272205587,0.21240667921316425,0.21252150491566088,0.21461782546604288,0.2171742666141602,0.2219247670539984,0.2395529793842373,0.19924290482024454,0.20016149011352447,0.19880549040378867,0.19859105864349075,0.19947740640527792,0.19878864739759503,0.20303825732811795,0.19392136623385878,0.18656674924727465,0.1832909842337538,0.1798372909413327,0.1775215541933972,0.1726008667158313,0.1666526173975646,0.18951119386862986,0.18100797492513185,0.17702237592471734,0.17372214265913277,0.17204363350421475,0.16731343402281526,0.16436648317648272,0.18601351975798416,0.17794573379572046,0.17312093050631788,0.16984981894238782,0.16824689324630487,0.16376232074927333,0.161831044023458,0.18096559528655845,0.1751595121629574,0.1706521808071967,0.16724266718900913,0.1659289660760444,0.16125105672410134,0.15943540398276565
0.27724124727520505,0.28203366283435627,0.28329714802890565,0.2824425979540305,0.284028689709741,0.28883982023014676,0.30602912319066483,0.26088616149649185,0.26493526878107854,0.26657916811987153,0.26808676668670256,0.270751714263173,0.27519031655295745,0.2992331146075516,0.24628791039731618,0.24874572459277836,0.2508255549001523,0.25423459391618575,0.25792759657499337,0.264457274066672,0.2922561988998038,0.23247443744987809,0.23383029055970456,0.23561691759425682,0.2407781658169932,0.24630957909908371,0.25404575561371845,0.286191036050338,0.21607090964368544,0.21532927910827143,0.21365562871412425,0.21422785750237147,0.21686997647926956,0.2175768383325967,0.241689946650046,0.2122722938136598,0.19510463531676034,0.18982162396729385,0.18469983302274262,0.1820280598981382,0.17780300417128975,0.1921398360520743,0.2066142209170082,0.18822405779691312,0.1820689617458148,0.1772862730046522,0.17555587651983007,0.1716983140219688,0.1893158022801588,0.20273310648615603,0.18527436033231004,0.17778247972118266,0.1729889091440736,0.17148030481111498,0.16801452249119792,0.18583448953910614,0.19543582484732958,0.182607472135575,0.17553733146273529,0.17055558140414162,0.16942618950240182,0.1653442996336395,0.18244625060564243
0.22921165461692672,0.2337570792771169,0.23470024111941754,0.23348554815224382,0.23488600504885795,0.2374462698779481,0.2508773553718772,0.21698857400296206,0.22066994525282582,0.2217546526955234,0.2222843295086103,0.2245618792346928,0.22690792092049822,0.24540451417769915,0.20634817531375507,0.20817437902773442,0.20951811238772763,0.21167069559862853,0.21427252807912006,0.2186879989356971,0.23995963281796898,0.19612050173027254,0.1966519717227917,0.19756127797589731,0.20131232741355162,0.2050218193033657,0.21037165975750263,0.23502839660065686,0.184298902027429,0.18283562470893933,0.1813160211977773,0.1822048863857991,0.18434342345695795,0.1861714803658068,0.21172384198558142,0.187483912863301,0.1684084067228595,0.16475961224868443,0.16166091753386175,0.16086408181540598,0.15972575275411283,0.1815868107236366,0.18274365501093986,0.16313785319242693,0.15860616874494682,0.15585045535855094,0.15560055161749975,0.15468285399018605,0.17850743083888926,0.179144062377277,0.1610354842048429,0.15548384258428788,0.15254808978967271,0.15231070452670023,0.15148391073267695,0.17503023134818413,0.1722987644966275,0.1591232850197793,0.15408072303161405,0.1509700069032314,0.1509617464307216,0.14938212430869882,0.17188041573880405
0.2953289623778058,0.29772209487707535,0.2996281636741861,0.296865839923064,0.2980382178350536,0.2974344817869267,0.29459356036429274,0.2749472596415443,0.2775859398107202,0.2797673089951804,0.2799902969235915,0.2829122765861303,0.2826362929796142,0.28718130536583536,0.2567102065228728,0.25842328826132765,0.26065384056170576,0.2637992197711126,0.2680635350898098,0.27096722890616737,0.2795926017120376,0.2392503128748114,0.24092584957123134,0.24227530762886476,0.2480475784332481,0.2547281314114969,0.25975075448771984,0.2728581102505738,0.21777780648829625,0.21812361881219797,0.21357036927318857,0.21432014153843934,0.21689573385311572,0.21779045272145864,0.2417544662086695,0.21094097968125997,0.1949040673297253,0.1854042713697172,0.18091339438974866,0.17653575123850407,0.17522825866248595,0.20226869968934688,0.2062887508895159,0.18730422807376362,0.1767544734910943,0.1729270444840054,0.16930044613870243,0.16887318583979855,0.19822062819234976,0.20398473765293615,0.18497719594593232,0.17276814971188972,0.16854525647997912,0.1652373121787303,0.16522344897068314,0.19365356775926745,0.19798543625967688,0.183059169537128,0.17145979128413652,0.16678916807984523,0.16381671897333097,0.1626756010204884,0.18920445215645657
