strike_0.8_maturity_30,strike_0.8_maturity_60,strike_0.8_maturity_90,strike_0.8_maturity_120,strike_0.8_maturity_150,strike_0.8_maturity_180,strike_0.8_maturity_360,strike_0.85_maturity_30,strike_0.85_maturity_60,strike_0.85_maturity_90,strike_0.85_maturity_120,strike_0.85_maturity_150,strike_0.85_maturity_180,strike_0.85_maturity_360,strike_0.9_maturity_30,strike_0.9_maturity_60,strike_0.9_maturity_90,strike_0.9_maturity_120,strike_0.9_maturity_150,strike_0.9_maturity_180,strike_0.9_maturity_360,strike_0.95_maturity_30,strike_0.95_maturity_60,strike_0.95_maturity_90,strike_0.95_maturity_120,strike_0.95_maturity_150,strike_0.95_maturity_180,strike_0.95_maturity_360,strike_1.0_maturity_30,strike_1.0_maturity_60,strike_1.0_maturity_90,strike_1.0_maturity_120,strike_1.0_maturity_150,strike_1.0_maturity_180,strike_1.0_maturity_360,strike_1.05_maturity_30,strike_1.05_maturity_60,strike_1.05_maturity_90,strike_1.05_maturity_120,strike_1.05_maturity_150,strike_1.05_maturity_180,strike_1.05_maturity_360,strike_1.1_maturity_30,strike_1.1_maturity_60,strike_1.1_maturity_90,strike_1.1_maturity_120,strike_1.1_maturity_150,strike_1.1_maturity_180,strike_1.1_maturity_360,strike_1.15_maturity_30,strike_1.15_maturity_60,strike_1.15_maturity_90,strike_1.15_maturity_120,strike_1.15_maturity_150,strike_1.15_maturity_180,strike_1.15_maturity_360,strike_1.2_maturity_30,strike_1.2_maturity_60,strike_1.2_maturity_90,strike_1.2_maturity_120,strike_1.2_maturity_150,strike_1.2_maturity_180,strike_1.2_maturity_360
941.2117761928616,943.1557973521349,948.0676373501815,954.961738566964,963.6839843846997,973.4977362982904,1040.7740663589943,706.7125801701613,713.3547464852118,724.5630685331175,737.5307492478573,751.9914195491651,766.7592166933287,857.6583802117275,476.80693677949375,495.40935153638384,516.4338151370371,537.284061835644,558.180803178177,578.9617702062474,691.6268637723779,267.30860105127067,304.14107507028075,334.96487644755416,363.25187551064255,389.7965299960797,415.28318844974456,545.7926206107245,109.71584020739328,156.8766165665752,190.70566867427533,220.50342265229938,247.37955011967233,271.52371741861543,395.2299124204296,28.95210485938992,63.92729558976043,91.46640160028414,116.59209370869326,138.43091828462798,158.2173174396455,265.6918869409542,4.721100851562653,20.52627260018994,37.407285633644506,55.35224836550185,72.12592682521301,88.32522329794915,184.7441852094289,0.44513289729406935,5.164738511119879,12.974867560922803,23.216920413707953,34.06659148619042,45.441128262531834,123.90252360474005,0.023007130250622954,0.9949460926502809,3.8431686766178217,8.674606297037826,14.764071521530184,21.67554693254317,80.15672620289865
944.2129193267197,945.7871987063818,949.9849420132882,956.2593113235212,964.4527935154201,974.0793766711777,1048.5560657687015,708.7803204986453,714.6076616497007,724.8785741650263,737.2320720125472,751.2594716477183,766.0964495994403,866.5196142611239,477.5459302275267,495.07817083531745,515.3175806194081,535.7449706563775,556.2774588923971,577.4112150794472,701.8009133294063,266.7931249908802,302.65258386554797,333.186296150669,361.24175532139543,387.3011670573919,413.29671902036944,556.8712567999751,109.83634561694453,155.79824480237266,190.4424782318165,220.75251699521414,248.12638949470602,273.98342372745583,416.9334155595443,31.123077991739706,64.1457143199068,93.4097115818713,119.48961826258892,143.6355283158557,165.73464238740985,295.65542034135296,5.368216183114271,20.804411852955695,39.0507812320335,57.90873040763279,76.69518173361143,94.87589616599917,212.39064068936864,0.5366346797937709,5.270419000716998,13.905481353079267,24.914351925852202,37.30791631480906,50.281502043777664,148.07561487250405,0.028266418412943306,1.0213460708232631,4.23080236809831,9.576856062952402,16.710545101282833,24.840344434901056,100.31305982220874
944.0331648785918,947.3279996625183,954.6880746960983,964.1444054319009,975.5098450241144,988.2126710120324,1064.2574839249392,709.367910518276,718.9845296182548,733.6136272816716,749.7764880303116,767.1760929731431,784.9409242777833,884.3520098815957,480.67612692248167,503.68432617923054,528.38958856203,552.5763155359477,576.5474217231704,600.4227518548155,720.5243394489003,274.03422108399127,314.94618403241157,348.960070338514,380.39484150171165,410.13039130551715,438.8225216690621,576.0562521982347,117.61911319362298,166.97768358139228,202.5366036003502,233.69334813404703,261.5136548557475,285.38111909715326,406.933870188886,36.003139382606264,69.82484613998759,97.5147892729533,121.89260362888899,141.90108788312295,158.9884611526336,256.33189916834317,7.077121686914779,23.7010327999036,41.08138466456569,58.70302163933695,74.33024812832286,88.36500649296795,176.25401394880896,0.8896150927999429,6.494840387586663,14.866124769117903,25.195558497226727,35.51332537459905,45.51180904588375,116.49982602822934,0.06246825077422047,1.4023949130755966,4.6751579366923295,9.723519180091614,15.680590880416275,21.767911158886193,73.98604285516001
940.975300154857,942.3656489681898,946.042610044758,951.7274268049009,958.9871777957319,967.8899390918814,1033.6884807390516,706.3406296196608,711.9388447317365,721.638654638457,733.3149524267492,746.1423388922894,760.4170046510048,850.2621312247707,476.20495977264227,493.9633415230833,513.8433589913598,533.286788591704,552.4739644943479,572.4761271277389,684.7041478493024,267.90713298339324,304.5241984987397,335.07422642455776,361.51683448667063,385.534222577171,409.8803693234563,539.8957252488221,115.13096753956142,162.86965547794534,200.0129968337328,230.93407568157136,257.10460926528685,281.6024055554567,397.37858141149127,37.0354404273578,74.20055369041961,108.5040015694126,138.39313439560533,164.53497438481622,186.17022809230684,282.99709766246497,7.503016280266763,27.43887569505239,50.981055042681646,73.93137592920107,95.16772711300337,113.40906866327487,201.69993786192822,0.9369422365208422,8.087151666181228,20.853554388282703,35.774670706692405,50.92725169594701,64.66881375396804,140.07621843946686,0.0696411483385182,1.891137663375261,7.383241592681969,15.604184658181964,25.189926902531738,34.82050640094491,94.72198975150457
941.8673034002954,943.901532000446,948.9924079875495,956.6488179510752,966.0694201961223,977.2722324025208,1062.2295888422973,707.3703170124049,715.2846941699295,727.8100925903145,742.4734031455673,758.1442796871825,775.3330547200653,885.8253084652383,479.22331230247255,501.6889285439852,525.4687595421274,548.2881847505842,570.546633935623,593.3172645275713,726.5879261532255,276.48274471332934,318.29162621739715,353.0610814957763,382.53870406736814,409.06381464774586,436.0026401446048,586.395376056144,129.67985116118507,181.6520627812465,224.26438504949147,259.3564323409155,288.3762133418345,316.912679165122,459.4530401571715,52.15159915705476,93.44083797986582,135.27068976358146,171.3395109296407,202.8159102776549,230.40724636628238,361.1260582554394,14.110681442475084,40.672849116683096,72.47540158639947,102.15257550004844,129.02994888309786,153.4316366824546,275.4005711568841,2.6539827634044144,14.756845077953926,34.86213918543024,56.45366893644632,77.46906460755042,97.29502419258893,207.01064686175778,0.3313643157044375,4.485376488506802,14.954749541040826,28.764107939903454,43.67950413910535,59.1477761554637,153.0448746398904
931.49890431222,932.9769850415728,936.9850943640035,942.5451322992221,950.0130631220054,957.5849659838759,1008.773772187295,699.1282996890586,704.1927362248393,713.5165973830426,724.3927745893548,737.2947432006404,749.0032754685813,821.2433480676559,470.0398710563509,485.15526146853745,503.31074337001155,521.8499129829816,540.9991579932084,558.83897466196,651.1867217266786,258.5526125271999,290.69146288691945,318.13924893363674,344.65059089169927,369.9066066427331,392.82093222246203,502.1198914329507,98.52266416594284,139.64767814759125,168.12655757542643,194.7524953612633,218.8183321797801,241.01017023884333,362.9787949145107,24.437145063929165,48.22865513369106,68.57360852110514,88.37116656084777,105.18384900646834,123.35263482723121,240.29766526096182,3.31891299966631,12.188306487884802,22.5422088001676,35.061734244116224,46.665714136627685,60.51786542589787,160.97309692594354,0.24830659776974429,2.3078707487564003,5.993973395774077,11.76333956019073,18.12130022964402,26.62910078340036,102.79883186305506,0.008111303099454958,0.3169971982342421,1.334423131483561,3.4645971196154477,6.402853463837289,10.619740126962853,62.67032141551874
928.7523216104073,930.6799247546446,935.5806079793138,942.7508719474672,951.8701641421299,964.1226424078195,1051.390690744171,697.2373751420719,703.7855829810687,714.8581854352797,728.3078795742949,743.1468059359254,760.87889382612,875.9109691321405,470.0063955775431,488.2869451261745,509.1444129804963,530.6052163413888,551.8777559799137,576.3770637314838,716.4765047906862,263.00708015613327,298.7056885475463,329.5829677249071,358.51889856713296,385.47378677081497,415.08375215117167,575.8040543578104,108.52645094784748,152.31014177581073,186.7522446180892,215.9105247530324,242.5774512892408,266.11132515378495,399.79710645350224,33.196874426624504,59.389835350388694,86.78804619829816,108.35243662666585,129.1662283632554,143.61859845403364,239.24777241831657,5.937802331013387,18.15479840724413,34.55423385247548,49.47445241776427,65.5505050702194,76.70135468205604,162.63689607789115,0.6235504913606533,4.273224904347501,11.526032623321328,19.844320741524257,29.972450113626223,37.5632624618886,105.99272329815801,0.03009449364117467,0.7521563339769273,3.2407928731056757,6.995409128576171,12.501264803872289,16.93238296539033,66.45538130323371
928.0426560471478,933.13859304268,943.449485107366,956.2320699610059,971.4030084223355,989.9810329005845,1107.3372531229688,697.8471734961413,710.3985237721545,728.4292140186462,748.5459413579601,770.0354436840603,793.8230269000228,940.0047621621202,474.2105781500627,500.4265572834679,528.4207732360478,556.8867076711877,585.0102490660947,615.8405712856193,786.3506083692846,272.45369228391974,315.2808675670253,352.02765944093926,387.8665915304164,422.2546240335064,458.4207675540274,649.128582376165,117.88426238899046,166.2926431224687,202.46282775564396,234.38339127638528,265.12314972709146,291.148528855912,453.79232854907195,36.86214300873223,65.8191540814712,91.87245475792565,112.54850034396691,132.0465474570899,146.62673866112004,265.3479076973333,7.385987764042341,21.1508367916706,36.816121017076625,51.21828104718759,66.4509281350197,78.00881685827744,186.07500793115287,0.9460696464811846,5.4769442822303915,12.525878484161069,20.569457994537856,30.244778192904505,38.28280350389991,125.13309253621264,0.05971243661863923,1.0959890423428433,3.6828857492132414,7.369209627484906,12.705717243965353,17.25001362091092,80.91929991991128
918.1731372577456,919.7584052008742,924.0519938777556,930.3089935438034,938.7072678440627,949.0315767916818,1026.905627040012,689.1188654955681,694.4822308085909,704.2678003201463,716.2693272947299,730.2958112689271,745.4778653997541,850.2210032648827,463.3730550704272,478.99803311110736,497.85279654723627,517.8061729967794,538.1603959993317,560.2903423521657,689.7704098208478,255.46487335426445,287.7213427767142,316.1558603295075,344.10554403467586,370.57198157228277,398.14309165689247,548.0335540656752,98.93408898654752,138.78940177580807,168.94462354370262,196.08327473738063,221.64516864726193,245.1793262758879,392.4580947758727,26.78420010137154,47.53394158119909,69.38178289156781,87.85363628055734,106.07579792233173,122.0420226508079,244.54547524209602,3.9303088617933213,11.983491518058884,23.28701898433701,34.953214687995796,47.90565736916085,59.81731909713733,166.84424138907616,0.31494202696082496,2.2394628055006223,6.303951594198679,11.78649347319174,18.97333798230801,26.34209946926086,108.71582935264894,0.009750357965613743,0.29770658777297143,1.4122301919055644,3.451418982560554,6.813970807953041,10.488269165750069,67.97610998845767
901.2222819261624,907.2067926545819,918.8633227881978,932.168682290066,948.0749978173112,964.2506076967966,1061.056031787276,678.0589025517152,691.6043939516549,710.7686177884757,731.041321208088,753.2587213922925,773.8630528178883,895.5228180845411,461.4616892381041,488.0888627815966,516.4359155212333,544.8841136358224,573.5122399595411,600.9534670741882,743.4516935227189,265.5124448555516,307.9464552938116,343.89916405701615,379.77510319201747,414.8314166853511,447.6899582622723,607.5271384746525,113.27236077043335,160.69122149093573,193.3182764852104,224.1379745758377,253.88138101373215,279.5267769160014,441.0644786846369,33.45208667264569,61.560207275706034,83.16150632529161,102.82009064769136,119.61949780787018,136.68846189179976,275.4924073181735,6.433964265557762,18.945946986233423,31.203228349862343,44.59327408957563,57.182021875697956,70.89291806296501,195.46073875615184,0.8090335087213845,4.76028191250677,9.904497543404545,16.887634547336006,24.54439403067545,33.77430144400296,132.98140313962904,0.05146403536572697,0.9322500822705138,2.752917194314904,5.769078074723552,9.797573291166287,14.715607429111458,86.8650670777148
