,strike_0.8_maturity_30,strike_0.8_maturity_60,strike_0.8_maturity_90,strike_0.8_maturity_120,strike_0.8_maturity_150,strike_0.8_maturity_180,strike_0.8_maturity_360,strike_0.85_maturity_30,strike_0.85_maturity_60,strike_0.85_maturity_90,strike_0.85_maturity_120,strike_0.85_maturity_150,strike_0.85_maturity_180,strike_0.85_maturity_360,strike_0.9_maturity_30,strike_0.9_maturity_60,strike_0.9_maturity_90,strike_0.9_maturity_120,strike_0.9_maturity_150,strike_0.9_maturity_180,strike_0.9_maturity_360,strike_0.95_maturity_30,strike_0.95_maturity_60,strike_0.95_maturity_90,strike_0.95_maturity_120,strike_0.95_maturity_150,strike_0.95_maturity_180,strike_0.95_maturity_360,strike_1.0_maturity_30,strike_1.0_maturity_60,strike_1.0_maturity_90,strike_1.0_maturity_120,strike_1.0_maturity_150,strike_1.0_maturity_180,strike_1.0_maturity_360,strike_1.05_maturity_30,strike_1.05_maturity_60,strike_1.05_maturity_90,strike_1.05_maturity_120,strike_1.05_maturity_150,strike_1.05_maturity_180,strike_1.05_maturity_360,strike_1.1_maturity_30,strike_1.1_maturity_60,strike_1.1_maturity_90,strike_1.1_maturity_120,strike_1.1_maturity_150,strike_1.1_maturity_180,strike_1.1_maturity_360,strike_1.15_maturity_30,strike_1.15_maturity_60,strike_1.15_maturity_90,strike_1.15_maturity_120,strike_1.15_maturity_150,strike_1.15_maturity_180,strike_1.15_maturity_360,strike_1.2_maturity_30,strike_1.2_maturity_60,strike_1.2_maturity_90,strike_1.2_maturity_120,strike_1.2_maturity_150,strike_1.2_maturity_180,strike_1.2_maturity_360
2015-11-02,0.3132812705498633,0.3115582050364481,0.3100005743103208,0.3087003430716001,0.3077835846139641,0.30741026999120413,0.32322461881170506,0.2897412660720995,0.2887870250059364,0.2881335208674438,0.2879080497331833,0.28827416276381096,0.2894240661677924,0.31742496875066833,0.2686522244312934,0.2683353045846684,0.26843048541783376,0.2690958205282483,0.270529083411557,0.2729549740533061,0.3118039040968971,0.2500223829820108,0.250208065742189,0.2508928173981137,0.252260503217736,0.2545392649011104,0.2579857324840365,0.3062655693601743,0.23363628116074223,0.2341975144332219,0.2353215918197336,0.23721316990447264,0.2401265101779955,0.24434874668032325,0.3006703836942285,0.21917307533121191,0.21999577170488607,0.2214238380652731,0.22367776452783442,0.22703338201667952,0.23180600149648395,0.2948515688189761,0.20629373691315372,0.20727817884936353,0.2088913447952006,0.2113646866520783,0.21499075478583254,0.2201097420905022,0.28862753997954654,0.1946930781406962,0.19575324966579224,0.1974482536960474,0.20001568920292231,0.2037596352500278,0.20904081606768155,0.2818108835321395,0.1841244437599665,0.1851866574661185,0.18687429705256542,0.1894263245452293,0.19315278553343218,0.1984294594588934,0.2742165996314494
2015-11-03,0.3232245685466018,0.3004586833046828,0.298510607975381,0.2967688068967666,0.2953599624218393,0.2944575239273476,0.3098405286192744,0.2962716836365013,0.280037126005791,0.2787422382029367,0.2777612387803367,0.2772403111548987,0.27736643826614765,0.3005392502218868,0.24000085260618997,0.2614633899611123,0.2607107534684699,0.2603557245449856,0.2605597624477095,0.2615209722259665,0.2911415450354623,0.21164069652151657,0.24472841755909758,0.24440338963660682,0.24453598507048527,0.2452985788013434,0.2468976517986381,0.28156292732812493,0.09308739608236019,0.2296911476099609,0.22968253477097553,0.230169049786496,0.2313296308333452,0.2333761000489375,0.2716830249671811,0.09086758739037541,0.21614357404696818,0.21634767895456553,0.21706356266275303,0.21847244493976092,0.22078818137779438,0.2613613934124263,0.09086758739037541,0.2038610978819676,0.2041834483164176,0.20501515478940732,0.2065355262024218,0.2089568768785046,0.2504539515668042,0.09086758739037541,0.19263568789249233,0.1929914143999455,0.1938367572715389,0.1953450241679748,0.19772317178589868,0.2388308840259063,0.09086758739037541,0.18229499464237203,0.18260869152330464,0.1833766964134385,0.1847623703522094,0.1869633314057128,0.22639805094976853
2015-11-04,0.3481632229193659,0.2964038618144852,0.29578989093887453,0.2958562800742317,0.2968408785282215,0.2989930098094854,0.333054407166386,0.29442008082224175,0.27991747539716605,0.279815474024394,0.28047474968605873,0.2821486392579308,0.2850981721405571,0.3247616831413118,0.2601309917419675,0.2646706967914455,0.2649906479550086,0.2661316754103049,0.2683582679977991,0.2719400941748706,0.3159510461411176,0.21309640642387467,0.2505724349439264,0.2512176420062135,0.2527218489191243,0.2553560432371086,0.2593950021790505,0.3064136999205348,0.0907591613568521,0.23748661432840798,0.2383573142140679,0.24010255010117001,0.24299477881456902,0.24730976194232532,0.29592597377875823,0.09063639538956561,0.2252621341413506,0.2262577506875153,0.2281206465799757,0.23111929321967695,0.23552562515606068,0.2842645252607801,0.09063639538956561,0.2137540382377114,0.2147746890581787,0.2166322927471132,0.2195854625204969,0.22389680192838662,0.2712280804945562,0.09063639538956561,0.20283925947078413,0.203787158058278,0.20551864302310272,0.2082762902354087,0.21230731277488352,0.25666970502625414,0.09063639538956561,0.1924293912178363,0.19321074641599387,0.19469993801780452,0.19711727999462864,0.20068831221429598,0.2405409855459544
2015-11-05,0.35151322307545774,0.2964619243817153,0.2943241137357512,0.29264313101110495,0.2916021080584935,0.29142749254944966,0.3169790591746754,0.2601452829393809,0.27840234620834703,0.2769226713100073,0.2759859730661174,0.2757987276751157,0.2766117752636542,0.3106559442780055,0.2601452829393809,0.2619817142260285,0.2610488952115176,0.2607288053438544,0.2612485239723287,0.2628820784484532,0.3044384757429593,0.21391522154186882,0.2471764937016877,0.2466761251549066,0.24684090374961007,0.24791521808826653,0.25019426369082143,0.2981718523186772,0.191157356532103,0.23385151386781577,0.233672213428133,0.234192956763641,0.235671679257451,0.23842188806385411,0.2916574429122161,0.09484386478744361,0.22181190828513492,0.22184812008155883,0.2226018265757862,0.22434027512391425,0.22739150355977475,0.28464711644360513,0.09776150024226739,0.2108432758887195,0.2109956070854601,0.21186541889515065,0.2137244805137041,0.216910491185415,0.2768335448107218,0.09776150024226739,0.20073975831132662,0.2009138587669943,0.20178765339656637,0.20363195372562343,0.2067879370662007,0.267840832770737,0.09776150024226739,0.1913239036509621,0.19142890866132334,0.19219745633674604,0.19389310246870642,0.1968527796946361,0.2572269385016372
2015-11-06,0.2710055241234569,0.27071766505442,0.2707142890495659,0.27112218577939984,0.2721038828308966,0.2738430262848809,0.2993433536088807,0.2537871405960664,0.2538970087779136,0.254357730316902,0.2553143604454991,0.2569481184549064,0.2594564725055037,0.289952145822597,0.23810927042996669,0.2385357741311167,0.2393634097070944,0.24075108447264407,0.24289433491418252,0.246001469974403,0.2802443940075559,0.22391601781017884,0.2245797697134447,0.2256793168623277,0.22738313344329533,0.22989677622346025,0.23343637049193328,0.2702118849470953,0.2110466087633766,0.2118737616027077,0.21315682245247933,0.2150697997159744,0.21782415728230842,0.2216408075342871,0.2598093787613699,0.19929123683357272,0.20021499123525388,0.2016014489524811,0.2036263897530465,0.2065032588363684,0.2104546962976017,0.2489620721938432,0.1884321375147182,0.1893926610727689,0.1908104918060823,0.19285963477896015,0.19575171188704818,0.19970792749963745,0.23757412881201567,0.17827057183060557,0.17921407933320152,0.1805981913897352,0.18259172187734232,0.1854006833884988,0.18924147208197553,0.22553899404479968,0.16864464515906633,0.16952228531341398,0.17081315701643143,0.1726775084230698,0.17531186996869821,0.17892413475568278,0.212754932011259
2015-11-09,0.2811129142797495,0.2794523365321162,0.2778671863601684,0.2764294757854613,0.27525985448206663,0.2745498941967096,0.2965181663622793,0.26164435958251164,0.2604654998729316,0.2594099653787378,0.25856205395937953,0.2580581178924806,0.25810939629414803,0.287625417582733,0.2441232446399736,0.24331940474344843,0.2426718664254194,0.24227339317737112,0.24227146370606983,0.2428919627609081,0.2783776470688337,0.228536249248585,0.2280043851047282,0.2276476272723582,0.22756350738599382,0.22790608768287002,0.22891066102169738,0.2687354809695175,0.2147185100408632,0.2143646562416236,0.21419188529341343,0.2142990495388311,0.21484242943334772,0.2160614195368857,0.2585973337421905,0.20242859593910334,0.20217012332758963,0.20208742108731523,0.20227749419614252,0.20289468256335258,0.20417713223072312,0.24780824352116151,0.1914077032831095,0.19117342059328735,0.1910997939588546,0.19127906399174624,0.19185964025949281,0.1930729823698703,0.23617573266033634,0.18141982289475658,0.1811490050502284,0.18101526856816924,0.18110338175532137,0.1815519559871345,0.1825801978889095,0.2234973321691027,0.17227689153924677,0.17191813931588631,0.17166566517517787,0.1715942518583442,0.1718289689044201,0.17257112137531672,0.20960922132543952
2015-11-10,0.3399786088229229,0.28026126016543973,0.2789028271290353,0.2776914564889721,0.2767352005849627,0.2761873098818401,0.291812653493463,0.3033400020736745,0.2617145015309976,0.2609251935712309,0.2603650829115738,0.2601513387347858,0.2604383218644421,0.2810578955595623,0.2851401697803647,0.2449493825666379,0.2445959398673387,0.24452842877092798,0.24486891142031023,0.24577027586953254,0.2697931183138307,0.2378851269097513,0.22987168067372787,0.22982883941143492,0.2301052277559663,0.23082382033607443,0.2321334773537982,0.2580510914188132,0.21522312764563822,0.2163063015076867,0.21646006664212464,0.2169453589475789,0.21788241869310038,0.21941362255319694,0.2458370538248448,0.0953816073157422,0.20404311861537422,0.20429179807204365,0.2048658112039874,0.20587938184813992,0.2074660932500539,0.233140027172543,0.0953816073157422,0.1928736220776343,0.19312745552171,0.19368430421215505,0.1946494622254729,0.19614559624443928,0.21995004612006333,0.0953816073157422,0.18261733284741985,0.18279758681872718,0.1832445914707765,0.18405217396318893,0.18533020363466335,0.2062805823555741,0.0953816073157422,0.17313979281191047,0.17317808125446252,0.1734349970402648,0.17399077436611607,0.1749409322318729,0.19219547993330208
2015-11-11,0.3368567230724983,0.2709484083756648,0.27052450975285564,0.2706040114558621,0.2714022901289612,0.2731743583858242,0.30721746723578497,0.2783232156347168,0.2541385969892002,0.2542352970090312,0.2549283477819453,0.2564579703662559,0.2591042863151134,0.3008873978215239,0.2545117838741892,0.23895071163431258,0.23944358581424,0.24060076693116633,0.24268318981944018,0.24599463825569992,0.2943542317844884,0.21600842546022908,0.22538685824729332,0.22615462834006622,0.22763023323554102,0.23009073100210367,0.2338611176830785,0.28756458689936854,0.17822827365408758,0.21332800845184238,0.21425861004671362,0.21591787089519093,0.2185941396809434,0.2226302669032728,0.2804284550331891,0.10040397788642808,0.2025939630904713,0.20358695843944322,0.20530889430387747,0.20805444278223592,0.21218010970475584,0.2728200051859863,0.1013493895800434,0.19298900017916654,0.19395549460330883,0.19563277854610023,0.19831676080852917,0.20237257402599554,0.2645768542526951,0.1013493895800434,0.1843308878377831,0.18519210289628393,0.1867293370396142,0.1892344849600113,0.1930754077288346,0.2554977822774442,0.1013493895800434,0.17646684190738282,0.1771522634794396,0.17846376982176382,0.18068376130046201,0.1841759933564073,0.2453424229532054
2015-11-12,0.3664725727574082,0.271946891565716,0.2698891823717161,0.2679732841896548,0.2663110412771061,0.2650617133571908,0.27140239509703,0.3210581002351438,0.25517197110581963,0.253498238456189,0.2520099199112835,0.2508208808155543,0.2500840109395756,0.2584193064576888,0.2444964439660727,0.2400637946593362,0.23866098183029313,0.2374644746631071,0.2365855082746778,0.23616779498901638,0.2452241818963096,0.2172013191739314,0.2266600572047418,0.22541821974963094,0.2243827492095747,0.2236581426518579,0.22337663347729403,0.23198716707404723,0.11758868804464069,0.2148640600820282,0.21368136122456052,0.2126869059310339,0.21197498961190642,0.21166457522459545,0.2188088118038364,0.11974747719976372,0.2045105842655762,0.20329499990065522,0.20223414654366392,0.2014092932029762,0.2009248097056889,0.20573613965847265,0.1119902895860626,0.195417420141507,0.1940862796162355,0.19286355058151522,0.191815230341116,0.1910301885313335,0.1927845250684597,0.1119902895860626,0.1874194191233399,0.18589802011996323,0.1844281530622689,0.18305881049697992,0.18186283056674432,0.1799619982441676,0.1119902895860626,0.18038820080628554,0.1786086629162551,0.17681520521564478,0.17503855584904124,0.173335356466574,0.1672962420726521
2015-11-13,0.2760053155803505,0.2746703286489958,0.2733082780247091,0.2719293705485433,0.2705608949117027,0.2692573824659877,0.2691784096824477,0.2569790034570057,0.2559571591837222,0.2549396570307586,0.2539445822298465,0.253005961361706,0.2521805196297564,0.2547058376505481,0.24039955487707504,0.2396017035156146,0.2388238618104448,0.23808726431607102,0.2374277308571048,0.23690031086663263,0.2406904070309359,0.22614625772338623,0.2254902260125596,0.22485650551127928,0.2242656162137625,0.22375121753957142,0.22336375501717945,0.2272862786292912,0.21396879712926758,0.2133831168967496,0.21281122108270173,0.21226989830087223,0.2117876290253891,0.2114081535808043,0.21454985230566861,0.20356643465363392,0.20299121331328052,0.2024127841706462,0.2018419360204532,0.20129975801781042,0.20082186029747467,0.20247162304885588,0.19464102807740713,0.1940270883303542,0.1933865100405342,0.1927224350740976,0.1920470072556052,0.19138681321186102,0.1910055500169229,0.1869265566019821,0.1862337912630747,0.18548617444444432,0.1846780528576143,0.18381159470657088,0.18290388311569608,0.1800921772628408,0.1802021834928919,0.17939778229183834,0.17850686125384838,0.17751422183518717,0.17641144356521368,0.17520595366088618,0.1696758756433725
